"lon","lat","course","timestamp","speed","seg_id"
2.36392,51.0516216667,137.6,"2018-03-24T11:19:36.000Z",8.7,"227319270-2018-03-21T13:56:03.000000Z"
2.3720866667,51.04768,92.4000015259,"2018-03-24T11:37:21.000Z",0.1000000015,"227319270-2018-03-21T13:56:03.000000Z"
2.3447716667,51.0644533333,305.1000061035,"2018-03-25T02:59:53.000Z",7.9000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.28556,51.0740916667,143.6999969482,"2018-03-25T09:15:00.000Z",8.3999996185,"227319270-2018-03-21T13:56:03.000000Z"
2.3338416667,51.064555,88.4000015259,"2018-03-25T09:30:41.000Z",7.8000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.3728266667,51.0476266667,6.8000001907,"2018-03-26T02:35:18.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.362085,51.0534866667,324,"2018-03-26T03:11:09.000Z",7.5999999046,"227319270-2018-03-21T13:56:03.000000Z"
2.341955,51.0645216667,290.9,"2018-03-26T03:18:22.000Z",8.6,"227319270-2018-03-21T13:56:03.000000Z"
2.334595,51.0659233333,277.5,"2018-03-26T03:20:22.000Z",9,"227319270-2018-03-21T13:56:03.000000Z"
2.3154566667,51.0683533333,284.9,"2018-03-26T03:25:22.000Z",8.7,"227319270-2018-03-21T13:56:03.000000Z"
2.2973316667,51.0705766667,278.4,"2018-03-26T03:30:22.000Z",8.4,"227319270-2018-03-21T13:56:03.000000Z"
2.3265283333,51.0894933333,125.1999969482,"2018-03-26T09:20:33.000Z",9.3000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.351765,51.0602816667,149.5,"2018-03-26T09:34:31.000Z",8.7,"227319270-2018-03-21T13:56:03.000000Z"
2.35686,51.0566616667,135.1999969482,"2018-03-26T09:39:04.000Z",8.8999996185,"227319270-2018-03-21T13:56:03.000000Z"
2.3728166667,51.047635,348.1000061035,"2018-03-27T02:35:36.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3701483333,51.0477383333,0.8000000119,"2018-03-27T02:54:49.000Z",2.7999999523,"227319270-2018-03-21T13:56:03.000000Z"
2.36767,51.0487483333,320.5,"2018-03-27T03:12:59.000Z",6.9000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.3345483333,51.0653366667,274.4,"2018-03-27T03:22:05.000Z",9.6,"227319270-2018-03-21T13:56:03.000000Z"
2.3217466667,51.0656466667,271.4,"2018-03-27T03:25:31.000Z",9.7,"227319270-2018-03-21T13:56:03.000000Z"
2.3131616667,51.0659816667,287.5,"2018-03-27T03:29:56.000Z",10.1000003815,"227319270-2018-03-21T13:56:03.000000Z"
2.2968416667,51.069015,278.6,"2018-03-27T03:31:32.000Z",9.1,"227319270-2018-03-21T13:56:03.000000Z"
2.2811616667,51.07161,286.5,"2018-03-27T03:35:31.000Z",9.4,"227319270-2018-03-21T13:56:03.000000Z"
2.26419,51.0763116667,28.6,"2018-03-27T03:47:00.000Z",2.1,"227319270-2018-03-21T13:56:03.000000Z"
2.266155,51.0834666667,16.8999996185,"2018-03-27T04:02:42.000Z",1.8999999762,"227319270-2018-03-21T13:56:03.000000Z"
2.3319366667,51.082495,137.1999969482,"2018-03-27T09:35:13.000Z",9,"227319270-2018-03-21T13:56:03.000000Z"
2.3554483333,51.0576233333,134.2,"2018-03-27T09:46:40.000Z",8.3,"227319270-2018-03-21T13:56:03.000000Z"
